id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
20377,KLSN,small_airport,Los Banos Municipal Airport,37.06290054,-120.8690033,121.0,,US,US-CA,Los Banos,no,KLSN,LSN,LSN,,https://en.wikipedia.org/wiki/Los_Banos_Municipal_Airport,
3656,KLSV,medium_airport,Nellis Air Force Base,36.2361984253,-115.033996582,1870.0,,US,US-NV,Las Vegas,no,KLSV,LSV,LSV,http://www.nellis.af.mil/,https://en.wikipedia.org/wiki/Nellis_Air_Force_Base,"McCarran Field, Las Vegas AAF, Las Vegas AFB"
3657,KLTS,medium_airport,Altus Air Force Base,34.667099,-99.266701,1382.0,,US,US-OK,Altus,no,KLTS,LTS,LTS,http://www.altus.af.mil/,https://en.wikipedia.org/wiki/Altus_Air_Force_Base,
3658,KLUF,medium_airport,Luke Air Force Base,33.535,-112.383003,1085.0,,US,US-AZ,Glendale,no,KLUF,LUF,LUF,http://www.luke.af.mil/,https://en.wikipedia.org/wiki/Luke_Air_Force_Base,
3659,KLUK,medium_airport,Cincinnati Municipal Airport Lunken Field,39.102357,-84.418945,483.0,,US,US-OH,Cincinnati,yes,KLUK,LUK,LUK,,https://en.wikipedia.org/wiki/Cincinnati_Municipal_Airport,
20381,KLUL,small_airport,Hesler Noble Field,31.6725997925,-89.172203064,238.0,,US,US-MS,Laurel,no,KLUL,LUL,LUL,,https://en.wikipedia.org/wiki/Hesler-Noble_Field,
20384,KLVK,small_airport,Livermore Municipal Airport,37.6934013367,-121.819999695,400.0,,US,US-CA,Livermore,no,KLVK,LVK,LVK,http://www.cityoflivermore.net/citygov/pw/public_works_divisions/airport/default.asp,https://en.wikipedia.org/wiki/Livermore_Municipal_Airport,
20385,KLVL,small_airport,Brunswick Municipal Airport,36.774229,-77.793846,329.0,,US,US-VA,Lawrenceville,no,KLVL,LVL,LVL,,,
20386,KLVM,medium_airport,Mission Field,45.6994018555,-110.447998047,4660.0,,US,US-MT,Livingston,no,KLVM,LVM,LVM,http://www.parkcounty.org/site/Air_M_1.html#mf,https://en.wikipedia.org/wiki/Mission_Field,
20388,KLVS,medium_airport,Las Vegas Municipal Airport,35.654202,-105.141998,6877.0,,US,US-NM,Las Vegas,no,KLVS,LVS,LVS,http://www.lasvegasnm.gov/business/municipal_airport/index.php,https://en.wikipedia.org/wiki/Las_Vegas_Municipal_Airport,
20390,KLWB,medium_airport,Greenbrier Valley Airport,37.857914,-80.400438,2302.0,,US,US-WV,Lewisburg,yes,KLWB,LWB,LWB,,https://en.wikipedia.org/wiki/Greenbrier_Valley_Airport,
20391,KLWC,small_airport,Lawrence Municipal Airport,39.01119995,-95.21659851,833.0,,US,US-KS,Lawrence,no,KLWC,LWC,LWC,http://www.lawrenceks.org/airport,https://en.wikipedia.org/wiki/Lawrence_Municipal_Airport_(Kansas),
20392,KLWL,small_airport,Wells Municipal Airport/Harriet Field,41.117099762,-114.92199707,5772.0,,US,US-NV,Wells,no,KLWL,LWL,LWL,http://www.cityofwellsnv.com/airport.shtml,https://en.wikipedia.org/wiki/Wells_Municipal_Airport_(Nevada),
3660,KLWM,medium_airport,Lawrence Municipal Airport,42.7172012329,-71.1233978271,148.0,,US,US-MA,Lawrence,no,KLWM,LWM,LWM,http://www.lawrencemunicipalairport.com/,https://en.wikipedia.org/wiki/Lawrence_Municipal_Airport_(Massachusetts),
20393,KLWS,medium_airport,Lewiston Nez Perce County Airport,46.3745002746582,-117.01499938964844,1442.0,,US,US-ID,Lewiston,yes,KLWS,LWS,LWS,,https://en.wikipedia.org/wiki/Lewiston-Nez_Perce_County_Airport,
3661,KLWT,medium_airport,Lewistown Municipal Airport,47.048429,-109.466143,4170.0,,US,US-MT,Lewistown,no,KLWT,LWT,LWT,,https://en.wikipedia.org/wiki/Lewistown_Municipal_Airport,
20394,KLWV,small_airport,Lawrenceville Vincennes International Airport,38.7643013,-87.6054992676,430.0,,US,US-IL,Lawrenceville,no,KLWV,LWV,LWV,http://www.midamericanaircenter.com/,https://en.wikipedia.org/wiki/Lawrenceville%E2%80%93Vincennes_International_Airport,George AAF
20396,KLXN,small_airport,Jim Kelly Field,40.791,-99.777298,2413.0,,US,US-NE,Lexington,no,KLXN,LXN,LXN,http://www.cityoflex.com/index.aspx?page=46,https://en.wikipedia.org/wiki/Jim_Kelly_Field,Lexington Municipal Airport
20398,KLXV,small_airport,Lake County Airport,39.220298767100005,-106.317001343,9927.0,,US,US-CO,Leadville,no,KLXV,LXV,LXV,http://www.lxvairport.com/home.html,https://en.wikipedia.org/wiki/Lake_County_Airport_(Colorado),
3662,KLYH,medium_airport,Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401,938.0,,US,US-VA,Lynchburg,yes,KLYH,LYH,LYH,,https://en.wikipedia.org/wiki/Lynchburg_Regional_Airport,
20400,KLYO,small_airport,Lyons-Rice County Municipal Airport,38.339481,-98.228702,1691.0,,US,US-KS,Lyons,no,KLYO,LYO,LYO,http://www.lyonsks.org/index.aspx?nid=915,,
20401,KLZU,small_airport,Gwinnett County Briscoe Field,33.97809982,-83.96240234,1061.0,,US,US-GA,Lawrenceville,no,KLZU,LZU,LZU,http://www.lzuairport.com/,https://en.wikipedia.org/wiki/Gwinnett_County_Airport,
20410,KM13,small_airport,Poplarville Pearl River County Airport,30.785999298096,-89.504501342773,320.0,,US,US-MS,Poplarville,no,M13,PCU,M13,,,
20453,KM75,small_airport,Malta Airport,48.366901,-107.918999,2254.0,,US,US-MT,Malta,no,KM75,MLK,M75,,https://en.wikipedia.org/wiki/Malta_Airport_(Montana),
20468,KMAC,small_airport,Macon Downtown Airport,32.82210159,-83.56199646,437.0,,US,US-GA,Macon,no,KMAC,MAC,MAC,,https://en.wikipedia.org/wiki/Macon_Downtown_Airport,
20469,KMAE,small_airport,Madera Municipal Airport,36.9886016846,-120.111999512,255.0,,US,US-CA,Madera,no,KMAE,MAE,MAE,,https://en.wikipedia.org/wiki/Madera_Municipal_Airport,
3663,KMAF,medium_airport,Midland International Air and Space Port,31.942499,-102.202003,2871.0,,US,US-TX,Midland,yes,KMAF,MAF,MAF,,https://en.wikipedia.org/wiki/Midland_International_Airport,
20473,KMAW,small_airport,Malden Regional Airport,36.6006012,-89.99220276,294.0,,US,US-MO,Malden,no,KMAW,MAW,MAW,http://www.maldenmo.com/airport_intro.html,https://en.wikipedia.org/wiki/Malden_Regional_Airport,Malden Airbase
20474,KMBG,medium_airport,Mobridge Municipal Airport,45.54650116,-100.4079971,1716.0,,US,US-SD,Mobridge,no,KMBG,MBG,MBG,,https://en.wikipedia.org/wiki/Mobridge_Municipal_Airport,
20475,KMBL,small_airport,Manistee County Blacker Airport,44.272707,-86.246495,621.0,,US,US-MI,Manistee,yes,KMBL,MBL,MBL,,https://en.wikipedia.org/wiki/Manistee_County-Blacker_Airport,
20476,KMBO,small_airport,Bruce Campbell Field,32.438702,-90.103104,326.0,,US,US-MS,Madison,no,KMBO,DXE,MBO,http://www.madisonthecity.com/airport,https://en.wikipedia.org/wiki/Bruce_Campbell_Field,Augustine Auxiliary Field
3664,KMBS,medium_airport,MBS International Airport,43.532902,-84.079597,668.0,,US,US-MI,Saginaw,yes,KMBS,MBS,MBS,http://www.mbsairport.org/,https://en.wikipedia.org/wiki/MBS_International_Airport,"Tri City Airport, Midland, Bay City"
20478,KMBY,small_airport,Omar N Bradley Airport,39.464393,-92.428365,867.0,,US,US-MO,Moberly,no,KMBY,MBY,MBY,http://www.moberlymo.org/Government/airport.html,,
3665,KMCB,medium_airport,McComb-Pike County Airport / John E Lewis Field,31.178499,-90.471901,413.0,,US,US-MS,McComb,no,KMCB,MCB,MCB,,https://en.wikipedia.org/wiki/McComb%E2%80%93Pike_County_Airport,
3666,KMCC,medium_airport,McClellan Airfield,38.667599,-121.401001,77.0,,US,US-CA,Sacramento,no,KMCC,MCC,MCC,,https://en.wikipedia.org/wiki/McClellan_Airfield,McClellan AFB
20479,KMCD,small_airport,Mackinac Island Airport,45.86489868,-84.63729858,739.0,,US,US-MI,Mackinac Island,no,KMCD,MCD,MCD,,https://en.wikipedia.org/wiki/Mackinac_Island_Airport,Y84
20480,KMCE,medium_airport,Merced Regional Macready Field,37.284698,-120.514,155.0,,US,US-CA,Merced,yes,KMCE,MCE,MCE,,https://en.wikipedia.org/wiki/Merced_Regional_Airport,
3667,KMCF,medium_airport,MacDill Air Force Base,27.8493,-82.521202,14.0,,US,US-FL,Tampa,no,KMCF,MCF,MCF,http://www.macdill.af.mil/,https://en.wikipedia.org/wiki/MacDill_Air_Force_Base,"Southeast Air Base - Tampa, MacDill Field"
3668,KMCI,large_airport,Kansas City International Airport,39.2976,-94.713898,1026.0,,US,US-MO,Kansas City,yes,KMCI,MCI,MCI,http://www.flykci.com/,https://en.wikipedia.org/wiki/Kansas_City_International_Airport,
20481,KMCK,medium_airport,McCook Ben Nelson Regional Airport,40.207787,-100.592794,2583.0,,US,US-NE,McCook,yes,KMCK,MCK,MCK,,https://en.wikipedia.org/wiki/McCook_Regional_Airport,
3669,KMCN,medium_airport,Middle Georgia Regional Airport,32.69279861450195,-83.64920043945312,354.0,,US,US-GA,Macon,yes,KMCN,MCN,MCN,,https://en.wikipedia.org/wiki/Middle_Georgia_Regional_Airport,
3670,KMCO,large_airport,Orlando International Airport,28.429399490356445,-81.30899810791016,96.0,,US,US-FL,Orlando,yes,KMCO,MCO,MCO,http://www.orlandoairports.net/,https://en.wikipedia.org/wiki/Orlando_International_Airport,"Disney World,Epcot Center"
20482,KMCW,medium_airport,Mason City Municipal Airport,43.159801,-93.329716,1213.0,,US,US-IA,Mason City,yes,KMCW,MCW,MCW,http://flymcw.com/,https://en.wikipedia.org/wiki/Mason_City_Municipal_Airport,
20485,KMDA,heliport,Martindale Army Heliport,29.4312992096,-98.3777999878,674.0,,US,US-TX,San Antonio,no,KMDA,MDA,MDA,,,
20486,KMDD,small_airport,Midland Airpark,32.0364990234,-102.100997925,2803.0,,US,US-TX,Midland,no,KMDD,MDD,MDD,,https://en.wikipedia.org/wiki/Midland_Airpark,
3671,KMDH,medium_airport,Southern Illinois Airport,37.778099,-89.251999,411.0,,US,US-IL,Murphysboro,no,KMDH,MDH,MDH,,https://en.wikipedia.org/wiki/Southern_Illinois_Airport,Carbondale
20489,KMDS,small_airport,Madison Municipal Airport,44.01599884,-97.08589935,1718.0,,US,US-SD,Madison,no,KMDS,XMD,MDS,,https://en.wikipedia.org/wiki/Madison_Municipal_Airport_(South_Dakota),
3672,KMDT,medium_airport,Harrisburg International Airport,40.193501,-76.763397,310.0,,US,US-PA,Harrisburg,yes,KMDT,MDT,MDT,http://www.flyhia.com/,https://en.wikipedia.org/wiki/Harrisburg_International_Airport,"Harrisburg, Lancaster, York, HIA, Middletown"
3673,KMDW,large_airport,Chicago Midway International Airport,41.785999,-87.752403,620.0,,US,US-IL,Chicago,yes,KMDW,MDW,MDW,https://www.flychicago.com/midway/home/pages/default.aspx,https://en.wikipedia.org/wiki/Midway_International_Airport,CHI
20490,KMDZ,small_airport,Taylor County Airport,45.10100174,-90.30329895,1478.0,,US,US-WI,Medford,no,KMDZ,MDF,MDZ,http://www.co.taylor.wi.us/departments/a-e/airport/,https://en.wikipedia.org/wiki/Taylor_County_Airport_(Wisconsin),
20491,KMEB,small_airport,Laurinburg Maxton Airport,34.791901,-79.365799,216.0,,US,US-NC,Maxton,no,KMEB,MXE,MEB,,https://en.wikipedia.org/wiki/Laurinburg-Maxton_Airport,
3674,KMEI,medium_airport,Key Field / Meridian Regional Airport,32.3326,-88.7519,297.0,,US,US-MS,Meridian,yes,KMEI,MEI,MEI,,https://en.wikipedia.org/wiki/Meridian_Regional_Airport,
3675,KMEM,large_airport,Memphis International Airport,35.0424,-89.9767,341.0,,US,US-TN,Memphis,yes,KMEM,MEM,MEM,https://flymemphis.com/,https://en.wikipedia.org/wiki/Memphis_International_Airport,
3676,KMER,medium_airport,Castle Airport,37.38050079,-120.5680008,191.0,,US,US-CA,Merced,no,KMER,MER,MER,,https://en.wikipedia.org/wiki/Castle_Airport,
20493,KMEV,small_airport,Minden-Tahoe Airport,39.00030136,-119.7509995,4722.0,,US,US-NV,Minden,no,KMEV,MEV,MEV,http://mindentahoeairport.com/,https://en.wikipedia.org/wiki/Minden%E2%80%93Tahoe_Airport,
20495,KMEZ,small_airport,Mena Intermountain Municipal Airport,34.545399,-94.202698,1080.0,,US,US-AR,Mena,no,KMEZ,UMZ,MEZ,https://www.menaairport.com/,https://en.wikipedia.org/wiki/Mena_Intermountain_Municipal_Airport,M39
3677,KMFD,medium_airport,Mansfield Lahm Regional Airport,40.82139968869999,-82.5166015625,1297.0,,US,US-OH,Mansfield,no,KMFD,MFD,MFD,http://www.ci.mansfield.oh.us/index.php/lahm-airport,https://en.wikipedia.org/wiki/Mansfield_Lahm_Regional_Airport,
3678,KMFE,medium_airport,McAllen Miller International Airport,26.176141,-98.237965,107.0,,US,US-TX,McAllen,yes,KMFE,MFE,MFE,,https://en.wikipedia.org/wiki/McAllen-Miller_International_Airport,
20496,KMFI,small_airport,Marshfield Municipal Airport,44.6369018555,-90.1893005371,1277.0,,US,US-WI,Marshfield,no,KMFI,MFI,MFI,,"https://en.wikipedia.org/wiki/Marshfield,_Wisconsin",Roy Shrewy Field
3679,KMFR,medium_airport,Rogue Valley International Medford Airport,42.37419891357422,-122.8730010986328,1335.0,,US,US-OR,Medford,yes,KMFR,MFR,MFR,,https://en.wikipedia.org/wiki/Rogue_Valley_International-Medford_Airport,
20497,KMFV,small_airport,Accomack County Airport,37.646900177,-75.761100769,47.0,,US,US-VA,Melfa,no,KMFV,MFV,MFV,http://www.co.accomack.va.us/departments/airport,https://en.wikipedia.org/wiki/Accomack_County_Airport,Melfa Flight Strip
20498,KMGC,small_airport,Michigan City Municipal Airport,41.7033004761,-86.8211975098,655.0,,US,US-IN,Michigan City,no,KMGC,MGC,MGC,http://www.emichigancity.com/cityhall/departments/airport/index.htm,https://en.wikipedia.org/wiki/Michigan_City_Municipal_Airport,Phillips Field
3680,KMGE,medium_airport,Dobbins Air Reserve Base,33.915401,-84.516296,1068.0,,US,US-GA,Marietta,no,KMGE,MGE,MGE,http://www.dobbins.afrc.af.mil/,https://en.wikipedia.org/wiki/Dobbins_Air_Reserve_Base,"Rickenbacker Field, Marietta AAF, Marietta AFB, Dobbins AFB"
20499,KMGJ,small_airport,Orange County Airport,41.50999832,-74.26460266,364.0,,US,US-NY,Montgomery,no,KMGJ,MGJ,MGJ,http://www.orangecountygov.com/content/124/1354/default.aspx,https://en.wikipedia.org/wiki/Orange_County_Airport_(New_York),
3681,KMGM,medium_airport,Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997,221.0,,US,US-AL,Montgomery,yes,KMGM,MGM,MGM,http://www.flymgm.com/,https://en.wikipedia.org/wiki/Montgomery_Regional_Airport,
20501,KMGR,small_airport,Moultrie Municipal Airport,31.0848999023,-83.8032989502,294.0,,US,US-GA,Moultrie,no,KMGR,MGR,MGR,http://www.moultriega.com/?page_id=38,https://en.wikipedia.org/wiki/Moultrie_Municipal_Airport,"Moultrie-Thomasville Airport, Spence AAF Auxiliary No. 3"
3682,KMGW,medium_airport,Morgantown Municipal Airport Walter L. (Bill) Hart Field,39.643305,-79.917598,1248.0,,US,US-WV,Morgantown,yes,KMGW,MGW,MGW,,https://en.wikipedia.org/wiki/Morgantown_Municipal_Airport,
20502,KMGY,small_airport,Dayton-Wright Brothers Airport,39.5890007019,-84.224899292,957.0,,US,US-OH,Dayton,no,KMGY,MGY,MGY,http://www.flydayton.com/?page=wright-brothers-airport-2,https://en.wikipedia.org/wiki/Dayton%E2%80%93Wright_Brothers_Airport,
20503,KMHE,small_airport,Mitchell Municipal Airport,43.7747993469,-98.0385971069,1304.0,,US,US-SD,Mitchell,no,KMHE,MHE,MHE,http://www.cityofmitchell.org/index.asp?SEC=0E5EB6F8-1E38-48AD-8D27-2CDD01C4E949&Type=B_BASIC,https://en.wikipedia.org/wiki/Mitchell_Municipal_Airport,Mitchell AAF
3683,KMHK,medium_airport,Manhattan Regional Airport,39.14099884033203,-96.6707992553711,1057.0,,US,US-KS,Manhattan,yes,KMHK,MHK,MHK,,https://en.wikipedia.org/wiki/Manhattan_Regional_Airport,
20504,KMHL,small_airport,Marshall Memorial Municipal Airport,39.0957984924,-93.2029037476,779.0,,US,US-MO,Marshall,no,KMHL,MHL,MHL,http://www.marshall-mo.com/cm_airport.html,https://en.wikipedia.org/wiki/Marshall_Memorial_Municipal_Airport,
20506,KMHR,medium_airport,Sacramento Mather Airport,38.554744,-121.297989,98.0,,US,US-CA,Sacramento,no,KMHR,MHR,MHR,http://www.sacramento.aero/mhr/,https://en.wikipedia.org/wiki/Sacramento_Mather_Airport,
3684,KMHT,medium_airport,Manchester-Boston Regional Airport,42.932598,-71.435699,266.0,,US,US-NH,Manchester,yes,KMHT,MHT,MHT,,https://en.wikipedia.org/wiki/Manchester-Boston_Regional_Airport,
20507,KMHV,small_airport,Mojave Airport,35.05939865,-118.1520004,2801.0,,US,US-CA,Mojave,no,KMHV,MHV,MHV,,https://en.wikipedia.org/wiki/Mojave_Air_and_Space_Port,
3685,KMIA,large_airport,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,yes,KMIA,MIA,MIA,http://www.miami-airport.com/,https://en.wikipedia.org/wiki/Miami_International_Airport,"MFW, South Florida"
3686,KMIB,medium_airport,Minot Air Force Base,48.4156,-101.358002,1667.0,,US,US-ND,Minot,no,KMIB,MIB,MIB,http://www.minot.af.mil/,https://en.wikipedia.org/wiki/Minot_Air_Force_Base,"5th Bomb Wing, 91st Space Wing"
20508,KMIC,small_airport,Crystal Airport,45.062,-93.353897,869.0,,US,US-MN,Minneapolis,no,KMIC,MIC,MIC,,https://en.wikipedia.org/wiki/Crystal_Airport_(Minnesota),
3687,KMIE,medium_airport,Delaware County Johnson Field,40.242298,-85.395897,937.0,,US,US-IN,Muncie,no,KMIE,MIE,MIE,,https://en.wikipedia.org/wiki/Delaware_County_Airport,
20509,KMIO,small_airport,Miami Municipal Airport,36.909199,-94.887497,808.0,,US,US-OK,Miami,no,KMIO,MIO,MIO,,https://en.wikipedia.org/wiki/Miami_Municipal_Airport,Miami Municipal
20510,KMIT,small_airport,Shafter Airport - Minter Field,35.507401,-119.192002,424.0,,US,US-CA,Shafter,no,KMIT,MIT,MIT,,https://en.wikipedia.org/wiki/Shafter_Airport,"Lerdo Field, Minter Field AAF"
3688,KMIV,medium_airport,Millville Municipal Airport,39.367802,-75.072197,85.0,,US,US-NJ,Millville,no,KMIV,MIV,MIV,,https://en.wikipedia.org/wiki/Millville_Executive_Airport,
20511,KMIW,small_airport,Marshalltown Municipal Airport,42.112701,-92.917801,974.0,,US,US-IA,Marshalltown,no,KMIW,MIW,MIW,,,
20513,KMJQ,small_airport,Jackson Municipal Airport,43.650002,-94.986504,1446.0,,US,US-MN,Jackson,no,KMJQ,MJQ,MJQ,,https://en.wikipedia.org/wiki/Jackson_Municipal_Airport_(Minnesota),
20514,KMJX,small_airport,Ocean County Airport,39.92750168,-74.29239655,82.0,,US,US-NJ,Toms River,no,KMJX,MJX,MJX,http://www.planning.co.ocean.nj.us/rjmiller/index.htm,https://en.wikipedia.org/wiki/Robert_J._Miller_Air_Park,"N44, Robert J. Miller Air Park"
20515,KMKA,small_airport,Miller Municipal Airport,44.5252,-98.958099,1569.0,,US,US-SD,Miller,no,KMKA,MKA,MKA,https://www.cityofmiller.com/199/Municipal-Airport,https://en.wikipedia.org/wiki/Miller_Municipal_Airport,
3689,KMKC,medium_airport,Charles B. Wheeler Downtown Airport,39.123199,-94.592796,759.0,,US,US-MO,Kansas City,no,KMKC,MKC,MKC,,https://en.wikipedia.org/wiki/Charles_B._Wheeler_Downtown_Airport,
3690,KMKE,large_airport,General Mitchell International Airport,42.947201,-87.896599,723.0,,US,US-WI,Milwaukee,yes,KMKE,MKE,MKE,https://www.mitchellairport.com/,https://en.wikipedia.org/wiki/General_Mitchell_International_Airport,
3691,KMKG,medium_airport,Muskegon County Airport,43.169498,-86.238197,629.0,,US,US-MI,Muskegon,yes,KMKG,MKG,MKG,,https://en.wikipedia.org/wiki/Muskegon_County_Airport,
3692,KMKL,medium_airport,McKellar-Sipes Regional Airport,35.599899,-88.915604,434.0,,US,US-TN,Jackson,yes,KMKL,MKL,MKL,http://mckellarsipes.com/,https://en.wikipedia.org/wiki/McKellar-Sipes_Regional_Airport,
20518,KMKO,small_airport,Muskogee-Davis Regional Airport,35.656502,-95.366699,611.0,,US,US-OK,Muskogee,no,KMKO,MKO,MKO,,https://en.wikipedia.org/wiki/Davis_Field_(Oklahoma),Davis Field
20519,KMKT,small_airport,Mankato Regional Airport,44.224781,-93.919128,1021.0,,US,US-MN,Mankato,no,KMKT,MKT,MKT,,https://en.wikipedia.org/wiki/Mankato_Regional_Airport,
20521,KMKY,small_airport,Marco Island Executive Airport,25.995001,-81.672501,5.0,,US,US-FL,Marco Island,no,KMKY,MRK,MKY,http://www.colliergov.net/index.aspx?page=21,https://en.wikipedia.org/wiki/Marco_Island_Airport,
3693,KMLB,medium_airport,Melbourne Orlando International Airport,28.1028,-80.645302,33.0,,US,US-FL,Melbourne,yes,KMLB,MLB,MLB,https://www.mlbair.com/,https://en.wikipedia.org/wiki/Melbourne_International_Airport,
3694,KMLC,medium_airport,Mc Alester Regional Airport,34.882401,-95.783501,770.0,,US,US-OK,Mc Alester,no,KMLC,MLC,MLC,,https://en.wikipedia.org/wiki/McAlester_Regional_Airport,
20522,KMLD,small_airport,Malad City Airport,42.166599,-112.296997,4503.0,,US,US-ID,Malad City,no,KMLD,MLD,MLD,,,
20523,KMLE,small_airport,Millard Airport,41.195877,-96.112107,1051.0,,US,US-NE,Omaha,no,KMLE,MIQ,MLE,https://dot.nebraska.gov/media/pbuby1hh/airport-directory.pdf#page62,https://en.wikipedia.org/wiki/Millard_Airport_(Nebraska),
20524,KMLF,small_airport,Milford Municipal-Ben and Judy Briscoe Field,38.426601,-113.012001,5039.0,,US,US-UT,Milford,no,KMLF,MLF,MLF,,,
3695,KMLI,medium_airport,Quad City International Airport,41.448502,-90.5075,590.0,,US,US-IL,Moline,yes,KMLI,MLI,MLI,,https://en.wikipedia.org/wiki/Quad_City_International_Airport,
20525,KMLJ,small_airport,Baldwin County Regional Airport,33.154202,-83.240701,385.0,,US,US-GA,Milledgeville,no,KMLJ,MLJ,MLJ,https://www.baldwincountyairport.com/,https://en.wikipedia.org/wiki/Baldwin_County_Airport,
3696,KMLS,medium_airport,Miles City Airport - Frank Wiley Field,46.427268,-105.885372,2630.0,,US,US-MT,Miles City,no,KMLS,MLS,MLS,,https://en.wikipedia.org/wiki/Miles_City_Municipal_Airport,
20526,KMLT,small_airport,Millinocket Municipal Airport,45.6478,-68.6856,408.0,,US,US-ME,Millinocket,no,KMLT,MLT,MLT,,https://en.wikipedia.org/wiki/Millinocket_Municipal_Airport,
3697,KMLU,medium_airport,Monroe Regional Airport,32.510899,-92.037697,79.0,,US,US-LA,Monroe,yes,KMLU,MLU,MLU,,https://en.wikipedia.org/wiki/Monroe_Regional_Airport,
20527,KMMH,small_airport,Mammoth Yosemite Airport,37.625381,-118.84306,7135.0,,US,US-CA,Mammoth Lakes,yes,KMMH,MMH,MMH,,https://en.wikipedia.org/wiki/Mammoth_Yosemite_Airport,
20528,KMMI,small_airport,McMinn County Airport,35.39730072,-84.56259918,875.0,,US,US-TN,Athens,no,KMMI,MMI,MMI,http://www.mcminncountytn.gov/airport/airport.html,https://en.wikipedia.org/wiki/McMinn_County_Airport,
20530,KMML,small_airport,Southwest Minnesota Regional Airport - Marshall/Ryan Field,44.45050049,-95.82189941,1183.0,,US,US-MN,Marshall,no,KMML,MML,MML,http://marshallmn.com/main/index.php/public-works/airport,https://en.wikipedia.org/wiki/Southwest_Minnesota_Regional_Airport,
20531,KMMS,small_airport,Selfs Airport,34.231499,-90.289597,162.0,,US,US-MS,Marks,no,KMMS,MMS,MMS,,,
20532,KMMT,medium_airport,Mc Entire Joint National Guard Base,33.92079926,-80.80130005,254.0,,US,US-SC,Eastover,no,KMMT,MMT,MMT,,https://en.wikipedia.org/wiki/McEntire_Joint_National_Guard_Base,
3698,KMMU,medium_airport,Morristown Municipal Airport,40.799062,-74.414949,187.0,,US,US-NJ,Morristown,no,KMMU,MMU,MMU,,https://en.wikipedia.org/wiki/Morristown_Municipal_Airport,"Manhattan, New York City, NYC"
20535,KMNM,small_airport,Menominee–Marinette Twin County Airport,45.126701,-87.638397,625.0,,US,US-MI,Menominee,no,KMNM,MNM,MNM,,https://en.wikipedia.org/wiki/Menominee%E2%80%93Marinette_Twin_County_Airport,Menominee Regional
20536,KMNN,small_airport,Marion Municipal Airport,40.6161994934,-83.06349945070001,993.0,,US,US-OH,Marion,no,KMNN,MNN,MNN,http://www.marionairport.com/,https://en.wikipedia.org/wiki/Marion_Municipal_Airport_(Ohio),
3700,KMOB,medium_airport,Mobile Regional Airport,30.6912,-88.242798,219.0,,US,US-AL,Mobile,yes,KMOB,MOB,MOB,http://www.mobairport.com/,https://en.wikipedia.org/wiki/Mobile_Regional_Airport,
3701,KMOD,medium_airport,Modesto City Co-Harry Sham Field,37.625801,-120.954002,97.0,,US,US-CA,Modesto,no,KMOD,MOD,MOD,,https://en.wikipedia.org/wiki/Modesto_City-County_Airport,
20543,KMOP,small_airport,Mount Pleasant Municipal Airport,43.6217,-84.737503,755.0,,US,US-MI,Mount Pleasant,no,KMOP,MOP,MOP,,https://en.wikipedia.org/wiki/Mount_Pleasant_Municipal_Airport_(Michigan),
20544,KMOR,small_airport,Morristown Regional Airport,36.179401,-83.375504,1313.0,,US,US-TN,Morristown,no,KMOR,MOR,MOR,,https://en.wikipedia.org/wiki/Morristown_Regional_Airport,Moore-Murrell Airport
3702,KMOT,medium_airport,Minot International Airport,48.2593994140625,-101.27999877929688,1716.0,,US,US-ND,Minot,yes,KMOT,MOT,MOT,,https://en.wikipedia.org/wiki/Minot_International_Airport,
20545,KMOX,small_airport,Morris Municipal Airport Charlie Schmidt Field,45.566002,-95.967201,1138.0,,US,US-MN,Morris,no,KMOX,MOX,MOX,,https://en.wikipedia.org/wiki/Morris_Municipal_Airport,
20547,KMPI,small_airport,Mariposa Yosemite Airport,37.5108985901,-120.040000916,2254.0,,US,US-CA,Mariposa,no,KMPI,RMY,MPI,,https://en.wikipedia.org/wiki/Mariposa-Yosemite_Airport,
20548,KMPJ,small_airport,Petit Jean Park Airport,35.138901,-92.909202,923.0,,US,US-AR,Morrilton,no,KMPJ,MPJ,MPJ,,https://en.wikipedia.org/wiki/Petit_Jean_Park_Airport,
20549,KMPO,small_airport,Pocono Mountains Municipal Airport,41.136025,-75.379572,1915.0,,US,US-PA,Mount Pocono,no,KMPO,MPO,MPO,https://www.mpoairport.com/,https://en.wikipedia.org/wiki/Pocono_Mountains_Municipal_Airport,
20550,KMPR,small_airport,Mc Pherson Airport,38.352402,-97.691299,1498.0,,US,US-KS,Mc Pherson,no,KMPR,MPR,MPR,,,
20551,KMPV,medium_airport,Edward F Knapp State Airport,44.20349884,-72.56230164,1166.0,,US,US-VT,Barre/Montpelier,no,KMPV,MPV,MPV,,https://en.wikipedia.org/wiki/Edward_F._Knapp_State_Airport,
20552,KMPZ,small_airport,Mount Pleasant Municipal Airport,40.94660187,-91.51110077,730.0,,US,US-IA,Mount Pleasant,no,KMPZ,MPZ,MPZ,https://www.cityofmountpleasantiowa.org/citysite/citydepartments/publicworks_airport.aspx,https://en.wikipedia.org/wiki/Mount_Pleasant_Municipal_Airport_(Iowa),
